Date	montant de ventes
2022-05-25	8908.27
2022-05-25	2919.56
2022-05-25	9503.0
2022-05-25	8867.89
2022-05-25	5045.27
2022-05-26	9206.02
2022-05-26	10513.85
2022-05-26	4831.27
2022-05-26	10199.06
2022-05-26	1465.73
2022-05-26	2173.03
2022-05-26	8867.63
2022-05-26	11914.23
2022-05-26	11737.65
2022-05-27	7294.63
2022-05-27	9789.32
2022-05-27	1504.7
2022-05-27	7234.7
2022-05-27	10252.65
2022-05-27	9858.15
2022-05-27	6763.2
2022-05-27	8372.17
2022-05-28	7330.51
2022-05-28	7751.29
2022-05-28	6924.84
2022-05-28	10444.76
2022-05-29	5074.56
2022-05-29	5753.84
2022-05-29	2957.71
2022-05-29	6273.8
2022-05-29	5738.86
2022-05-29	8591.02
2022-05-29	1491.86
2022-05-29	8913.36
2022-05-29	3331.06
2022-05-30	9558.13
2022-05-30	11368.5
2022-05-30	9693.66
2022-05-31	2514.8
2022-05-31	8215.79
2022-05-31	919.98
2022-05-31	1012.65
2022-05-31	5238.59
2022-05-31	3755.42
2022-05-31	10351.73
2022-06-01	2233.57
2022-06-01	10379.17
2022-06-02	399.56
2022-06-02	1096.06
2022-06-02	8838.36
2022-06-02	348.9
2022-06-02	8886.62
2022-06-02	3546.91
2022-06-02	7536.16
2022-06-02	1715.99
2022-06-02	8779.76
2022-06-02	1910.43
2022-06-03	11230.63
2022-06-03	9846.57
2022-06-03	8962.19
2022-06-03	9044.73
2022-06-03	4807.41
2022-06-03	11955.89
2022-06-03	1485.91
2022-06-03	9072.33
2022-06-04	11612.95
2022-06-04	4672.62
2022-06-05	11364.78
2022-06-05	3528.31
2022-06-06	10519.23
2022-06-06	3150.85
2022-06-06	10862.65
2022-06-06	4078.51
2022-06-06	8966.05
2022-06-06	11073.58
2022-06-06	988.49
2022-06-06	5299.06
2022-06-07	3532.62
2022-06-07	6184.33
2022-06-07	10549.44
2022-06-07	6096.04
2022-06-07	9816.91
2022-06-07	10625.74
2022-06-09	9594.3
2022-06-09	6362.39
2022-06-10	10484.94
2022-06-10	5742.33
2022-06-11	8479.34
2022-06-12	6553.85
2022-06-13	8646.37
2022-06-14	6831.43
2022-06-14	1085.15
2022-06-14	10117.2
2022-06-14	530.72
2022-06-14	1240.18
2022-06-15	4029.04
2022-06-15	8544.82
2022-06-15	7518.85
2022-06-15	3457.57
2022-06-15	5882.45
2022-06-15	2021.69
2022-06-15	9754.66
2022-06-16	4951.3
2022-06-16	8252.72
2022-06-16	907.89
2022-06-16	5363.51
2022-06-16	2051.4
2022-06-16	1814.23
2022-06-16	9127.41
2022-06-16	8235.22
2022-06-17	8303.36
2022-06-17	10129.28
2022-06-17	8675.5
2022-06-17	11737.28
2022-06-17	3938.29
2022-06-17	6015.38
2022-06-18	100.33
2022-06-18	4131.56
2022-06-19	8206.73
2022-06-19	9955.11
2022-06-19	4781.93
2022-06-19	6489.02
2022-06-20	9501.21
2022-06-20	4042.05
2022-06-20	8260.54
2022-06-20	6122.77
2022-06-20	1029.06
2022-06-20	5705.86
2022-06-20	9954.51
2022-06-21	7928.85
2022-06-21	8121.27
2022-06-21	3742.55
2022-06-21	2541.65
2022-06-22	10670.56
2022-06-22	9258.31
2022-06-22	5098.75
2022-06-22	7989.02
2022-06-22	11372.62
2022-06-22	3672.04
2022-06-22	10743.95
2022-06-22	5804.46
2022-06-22	4047.63
2022-06-22	6020.96
2022-06-23	2444.61
2022-06-23	3746.98
2022-06-23	7996.7
2022-06-23	4414.91
2022-06-23	9099.05
2022-06-24	5247.03
2022-06-24	7632.92
2022-06-25	2740.32
2022-06-25	9479.23
2022-06-26	398.46
2022-06-26	4114.47
2022-06-26	4258.05
2022-06-26	5076.45
2022-06-26	3222.58
2022-06-26	1230.36
2022-06-27	10978.58
2022-06-27	8452.71
2022-06-27	923.56
2022-06-27	5995.32
2022-06-27	4291.53
2022-06-27	11730.2
2022-06-27	4224.1
2022-06-27	10609.03
2022-06-27	8329.33
2022-06-28	46.72
2022-06-29	5633.91
2022-06-29	5221.76
2022-06-29	7188.16
2022-06-29	2065.72
2022-06-29	3522.87
2022-06-30	5564.58
2022-07-01	8043.64
2022-07-01	10367.47
2022-07-01	11633.67
2022-07-01	6427.18
2022-07-01	3550.01
2022-07-01	5638.66
2022-07-01	4333.02
2022-07-01	3676.88
2022-07-01	5691.55
2022-07-01	11023.82
2022-07-02	5218.12
2022-07-02	1555.49
2022-07-02	5006.13
2022-07-02	5897.38
2022-07-02	376.0
2022-07-02	24.95
2022-07-02	10014.07
2022-07-03	9537.44
2022-07-03	116.5
2022-07-03	8345.16
2022-07-03	11965.91
2022-07-03	2199.92
2022-07-03	5134.4
2022-07-03	3493.58
2022-07-04	4045.79
2022-07-05	1401.43
2022-07-05	9614.48
2022-07-05	3786.62
2022-07-05	3363.33
2022-07-05	696.58
2022-07-06	6752.61
2022-07-06	2317.51
2022-07-06	5897.85
2022-07-07	10807.44
2022-07-08	8861.48
2022-07-08	7985.79
2022-07-09	5009.34
2022-07-09	1410.45
2022-07-09	4514.88
2022-07-09	9916.35
2022-07-09	5551.25
2022-07-09	2131.56
2022-07-09	11825.72
2022-07-09	8237.52
2022-07-10	6742.99
2022-07-10	2273.1
2022-07-10	8491.02
2022-07-10	2786.9
2022-07-10	4227.79
2022-07-10	9987.54
2022-07-10	8993.27
2022-07-10	1905.22
2022-07-11	1901.94
2022-07-11	212.49
2022-07-11	11365.11
2022-07-11	9690.79
2022-07-11	7671.96
2022-07-11	10823.83
2022-07-11	2377.98
2022-07-13	3530.29
2022-07-13	6072.15
2022-07-13	11488.78
2022-07-13	11706.81
2022-07-13	6554.32
2022-07-13	8725.8
2022-07-13	2635.21
2022-07-14	11060.01
2022-07-14	4331.43
2022-07-14	9788.3
2022-07-14	4631.52
2022-07-14	1496.74
2022-07-14	6442.34
2022-07-14	8822.08
2022-07-14	3104.22
2022-07-14	2960.06
2022-07-14	3326.17
2022-07-15	6426.81
2022-07-15	3146.53
2022-07-15	1899.21
2022-07-15	3697.46
2022-07-15	3836.21
2022-07-15	334.57
2022-07-15	2739.87
2022-07-15	10689.37
2022-07-15	7561.56
2022-07-15	7053.55
2022-07-17	3295.96
2022-07-17	5709.33
2022-07-17	1036.66
2022-07-17	9769.9
2022-07-17	4028.65
2022-07-17	7414.56
2022-07-17	532.27
2022-07-17	2770.27
2022-07-17	4248.51
2022-07-17	4627.53
2022-07-19	8041.78
2022-07-19	3934.07
2022-07-19	11386.36
2022-07-19	1032.32
2022-07-19	6493.67
2022-07-19	1412.28
2022-07-19	8874.46
2022-07-19	3804.17
2022-07-19	7064.91
2022-07-20	9818.14
2022-07-20	9387.54
2022-07-20	10251.39
2022-07-21	764.24
2022-07-21	6026.39
2022-07-21	2846.51
2022-07-21	6223.02
2022-07-22	6519.79
2022-07-22	4512.67
2022-07-23	4323.82
2022-07-23	8566.8
2022-07-23	1130.14
2022-07-23	4380.96
2022-07-24	8287.47
2022-07-24	4527.94
2022-07-24	265.52
2022-07-25	7435.96
2022-07-25	5713.6
2022-07-25	1824.14
2022-07-25	11428.8
2022-07-25	10239.76
2022-07-25	1604.8
2022-07-25	310.09
2022-07-25	859.5
2022-07-25	7591.9
2022-07-26	4379.6
2022-07-27	2491.04
2022-07-27	3386.89
2022-07-27	2802.77
2022-07-27	3968.54
2022-07-27	1167.41
2022-07-27	10410.23
2022-07-27	6806.32
2022-07-27	10109.06
2022-07-27	11250.27
2022-07-27	9785.93
2022-07-28	9670.81
2022-07-28	7625.84
2022-07-28	6236.5
2022-07-28	4846.73
2022-07-29	4302.38
2022-07-29	738.61
2022-07-29	3895.93
2022-07-29	2464.41
2022-07-29	2642.21
2022-07-30	3921.49
2022-07-30	10547.95
2022-07-30	4738.36
2022-07-30	2960.38
2022-07-30	6972.27
2022-07-30	8932.44
2022-07-31	5167.15
2022-07-31	11014.41
2022-07-31	1136.89
2022-07-31	4231.03
2022-07-31	5867.91
2022-07-31	5605.08
2022-07-31	7804.79
2022-07-31	5846.24
2022-08-01	11294.51
2022-08-01	3581.0
2022-08-01	2153.33
2022-08-01	3842.15
2022-08-01	10055.81
2022-08-01	10622.24
2022-08-01	9464.57
2022-08-01	3724.89
2022-08-01	6021.94
2022-08-03	1003.78
2022-08-03	8165.23
2022-08-03	11924.78
2022-08-03	2091.81
2022-08-03	6283.48
2022-08-03	11284.79
2022-08-03	11209.71
2022-08-04	9673.08
2022-08-04	773.17
2022-08-05	846.24
2022-08-05	6661.94
2022-08-06	1305.51
2022-08-06	2491.9
2022-08-06	4685.92
2022-08-07	5314.64
2022-08-07	2201.66
2022-08-07	484.65
2022-08-07	9519.91
2022-08-07	7063.84
2022-08-08	2737.86
2022-08-08	10837.51
2022-08-09	6258.42
2022-08-10	9007.67
2022-08-10	9071.29
2022-08-10	4076.56
2022-08-11	9893.64
2022-08-11	1954.75
2022-08-11	8114.77
2022-08-11	3875.36
2022-08-11	2101.04
2022-08-11	10910.54
2022-08-13	5341.95
2022-08-13	3571.65
2022-08-13	2135.38
2022-08-14	3438.8
2022-08-14	10522.61
2022-08-15	10179.09
2022-08-15	7118.8
2022-08-15	2797.37
2022-08-15	11914.08
2022-08-15	11405.5
2022-08-15	980.27
2022-08-15	3210.42
2022-08-15	6140.5
2022-08-16	10617.31
2022-08-16	8061.82
2022-08-16	5727.41
2022-08-16	8748.61
2022-08-16	11870.26
2022-08-17	5641.05
2022-08-18	6524.36
2022-08-19	4276.11
2022-08-19	7827.35
2022-08-19	3509.8
2022-08-19	1720.42
2022-08-19	9585.33
2022-08-19	10952.75
2022-08-19	7761.81
2022-08-19	4819.12
2022-08-19	6511.33
2022-08-19	11220.57
2022-08-20	4406.72
2022-08-20	2990.57
2022-08-21	9578.92
2022-08-21	2477.83
2022-08-21	10342.35
2022-08-21	9136.39
2022-08-21	8163.02
2022-08-21	6143.62
2022-08-21	2773.51
2022-08-21	9307.33
2022-08-21	5842.61
2022-08-22	22.89
2022-08-22	11746.96
2022-08-22	5715.53
2022-08-22	1076.05
2022-08-22	6837.14
2022-08-23	7572.77
2022-08-23	9072.33
2022-08-23	3012.64
2022-08-24	10427.43
2022-08-25	8156.35
2022-08-25	9768.71
2022-08-25	769.19
2022-08-25	6352.84
2022-08-25	10111.09
2022-08-25	4742.09
2022-08-25	1526.81
2022-08-25	10797.35
2022-08-26	10160.11
2022-08-27	174.42
2022-08-27	11660.39
2022-08-27	10336.87
2022-08-27	8869.49
2022-08-27	5499.29
2022-08-27	6700.29
2022-08-27	2318.99
2022-08-27	5838.67
2022-08-27	10030.64
2022-08-27	9614.25
2022-08-28	9763.0
2022-08-28	305.02
2022-08-28	924.79
2022-08-28	8016.98
2022-08-28	1075.67
2022-08-28	8963.74
2022-08-30	3371.27
2022-08-30	72.79
2022-08-30	8317.0
2022-08-30	9900.72
2022-08-30	3952.98
2022-08-30	1710.67
2022-08-30	9458.1
2022-08-30	1245.75
2022-08-31	8047.98
2022-08-31	10233.41
2022-08-31	6882.17
2022-08-31	1267.05
2022-08-31	9967.07
2022-08-31	993.96
2022-08-31	6288.09
2022-08-31	3539.09
2022-09-01	7215.25
2022-09-01	9306.9
2022-09-01	7507.84
2022-09-01	8690.98
2022-09-01	10175.63
2022-09-01	10019.28
2022-09-01	1420.08
2022-09-01	7300.33
2022-09-03	7040.48
2022-09-04	5137.48
2022-09-04	1739.18
2022-09-04	5283.88
2022-09-04	2509.63
2022-09-05	2867.92
2022-09-05	3953.76
2022-09-05	5161.72
2022-09-05	1848.89
2022-09-05	3141.89
2022-09-05	9257.2
2022-09-05	6319.01
2022-09-06	9708.78
2022-09-06	11622.22
2022-09-06	7865.19
2022-09-06	1557.37
2022-09-06	10248.32
2022-09-06	1573.57
2022-09-06	6844.19
2022-09-06	9741.85
2022-09-06	6935.24
2022-09-07	9585.48
2022-09-07	6472.64
2022-09-07	7515.32
2022-09-07	5356.32
2022-09-07	7548.22
2022-09-07	146.54
2022-09-07	9849.58
2022-09-07	1894.45
2022-09-08	488.58
2022-09-08	11793.16
2022-09-08	9357.25
2022-09-08	5930.19
2022-09-08	10347.02
2022-09-08	11162.14
2022-09-09	9624.32
2022-09-09	739.86
2022-09-09	10803.33
2022-09-09	3198.04
2022-09-09	11870.77
2022-09-10	7418.76
2022-09-11	10475.66
2022-09-11	790.21
2022-09-11	11808.41
2022-09-11	10661.24
2022-09-11	4056.78
2022-09-11	7344.35
2022-09-11	10581.14
2022-09-11	2555.5
2022-09-11	8613.83
2022-09-12	11145.99
2022-09-13	1906.31
2022-09-13	3917.62
2022-09-13	932.22
2022-09-13	1933.94
2022-09-13	7921.86
2022-09-14	10298.51
2022-09-14	5857.04
2022-09-15	6972.83
2022-09-16	2422.32
2022-09-16	7583.97
2022-09-16	6133.92
2022-09-16	3170.77
2022-09-16	8209.05
2022-09-16	6356.43
2022-09-16	1977.32
2022-09-17	9019.69
2022-09-17	670.77
2022-09-17	11494.01
2022-09-17	6247.2
2022-09-17	5101.14
2022-09-17	5224.48
2022-09-17	3239.53
2022-09-17	8065.11
2022-09-18	826.85
2022-09-18	3113.78
2022-09-18	2300.52
2022-09-18	4500.51
2022-09-18	11396.58
2022-09-19	4748.6
2022-09-19	5773.53
2022-09-19	11982.47
2022-09-19	3859.75
2022-09-20	11946.76
2022-09-20	10882.5
2022-09-20	3724.62
2022-09-20	10945.4
2022-09-20	9222.64
2022-09-20	3011.32
2022-09-21	5358.33
2022-09-22	1114.99
2022-09-22	10966.03
2022-09-22	3732.41
2022-09-22	6653.53
2022-09-22	256.22
2022-09-22	3969.06
2022-09-22	2887.07
2022-09-22	5127.33
2022-09-23	308.37
2022-09-23	4381.56
2022-09-23	1316.03
2022-09-23	5844.52
2022-09-23	1426.99
2022-09-23	1469.25
2022-09-26	52.28
2022-09-26	11795.36
2022-09-26	4715.34
2022-09-26	2264.52
2022-09-26	2284.28
2022-09-26	8512.03
2022-09-26	11615.63
2022-09-27	3355.84
2022-09-27	2903.47
2022-09-27	2280.18
2022-09-27	4496.16
2022-09-27	3258.95
2022-09-27	11936.79
2022-09-27	10464.28
2022-09-27	11877.13
2022-09-27	7963.32
2022-09-28	1639.06
2022-09-28	9151.03
2022-09-28	449.35
2022-09-28	3233.05
2022-09-28	9577.28
2022-09-28	5607.84
2022-09-28	9429.23
2022-09-28	9028.59
2022-09-30	8349.13
2022-09-30	7614.92
2022-09-30	10441.11
2022-10-01	11402.55
2022-10-01	2598.24
2022-10-02	10195.38
2022-10-02	8796.24
2022-10-02	11984.78
2022-10-02	7821.13
2022-10-05	8085.4
2022-10-05	5683.44
2022-10-05	5149.93
2022-10-05	10592.61
2022-10-05	3993.9
2022-10-05	7102.55
2022-10-05	7293.05
2022-10-05	2474.73
2022-10-06	8747.74
2022-10-06	1409.83
2022-10-06	1494.94
2022-10-06	3808.36
2022-10-06	1882.55
2022-10-06	4741.68
2022-10-06	8103.04
2022-10-06	9127.22
2022-10-06	6918.97
2022-10-07	10360.21
2022-10-07	11997.81
2022-10-07	1239.71
2022-10-07	4644.86
2022-10-08	2009.09
2022-10-08	5984.98
2022-10-08	10533.61
2022-10-08	5167.46
2022-10-09	2706.7
2022-10-09	2881.53
2022-10-09	1702.67
2022-10-09	4360.92
2022-10-09	3585.48
2022-10-09	10298.33
2022-10-09	345.2
2022-10-09	5858.17
2022-10-10	9452.82
2022-10-10	2803.95
2022-10-10	7439.81
2022-10-10	8375.88
2022-10-10	5354.2
2022-10-10	3897.33
2022-10-10	1172.46
2022-10-10	6076.51
2022-10-10	9217.74
2022-10-11	8239.61
2022-10-11	557.11
2022-10-11	9695.81
2022-10-12	11277.47
2022-10-12	10463.76
2022-10-12	1391.31
2022-10-13	964.35
2022-10-13	8568.22
2022-10-13	4082.81
2022-10-13	3057.28
2022-10-13	314.0
2022-10-14	4977.07
2022-10-14	5535.79
2022-10-14	4197.7
2022-10-15	4566.49
2022-10-15	439.54
2022-10-15	5069.15
2022-10-15	4026.72
2022-10-15	4305.75
2022-10-15	11315.28
2022-10-15	8690.37
2022-10-15	5697.71
2022-10-15	5333.51
2022-10-15	11656.36
2022-10-16	10844.83
2022-10-16	3852.0
2022-10-16	3588.27
2022-10-17	6335.94
2022-10-17	2538.64
2022-10-17	6305.86
2022-10-17	7018.38
2022-10-17	1956.88
2022-10-17	4501.12
2022-10-17	10366.05
2022-10-17	2716.57
2022-10-18	8798.41
2022-10-18	1670.39
2022-10-18	9484.73
2022-10-18	2720.45
2022-10-18	4437.58
2022-10-18	3077.32
2022-10-18	4761.7
2022-10-18	11546.62
2022-10-18	7017.47
2022-10-18	10064.39
2022-10-20	10827.26
2022-10-20	9716.19
2022-10-20	9739.57
2022-10-20	9557.79
2022-10-20	11219.69
2022-10-20	9544.27
2022-10-20	2987.68
2022-10-20	1065.45
2022-10-20	3465.25
2022-10-20	4250.67
2022-10-21	5674.78
2022-10-21	9055.63
2022-10-21	2527.28
2022-10-21	1880.95
2022-10-21	7896.75
2022-10-22	10338.62
2022-10-22	8207.55
2022-10-22	1686.51
2022-10-22	7658.54
2022-10-22	1866.16
2022-10-22	11980.53
2022-10-22	2694.27
2022-10-22	3833.41
2022-10-22	8397.82
2022-10-23	3666.02
2022-10-23	11520.54
2022-10-23	2926.49
2022-10-23	2625.81
2022-10-25	6077.33
2022-10-25	4020.83
2022-10-25	2119.69
2022-10-25	4060.95
2022-10-25	3213.59
2022-10-25	3682.4
2022-10-26	11434.99
2022-10-26	11176.63
2022-10-26	2606.34
2022-10-26	5064.88
2022-10-26	7558.67
2022-10-26	2095.83
2022-10-26	4240.76
2022-10-26	3292.23
2022-10-27	9059.89
2022-10-28	10832.89
2022-10-28	11120.39
2022-10-30	8419.78
2022-10-30	2781.81
2022-10-30	1611.72
2022-10-30	3617.99
2022-10-31	3356.62
2022-10-31	8824.81
2022-11-01	5132.05
2022-11-01	7222.48
2022-11-01	11781.77
2022-11-01	4576.74
2022-11-01	2.72
2022-11-01	1437.32
2022-11-01	11521.36
2022-11-01	5083.33
2022-11-01	6559.72
2022-11-02	8764.72
2022-11-03	7956.15
2022-11-03	7199.09
2022-11-04	8981.48
2022-11-05	10399.49
2022-11-05	11862.61
2022-11-05	3341.98
2022-11-05	6268.99
2022-11-05	3975.67
2022-11-05	6604.33
2022-11-06	2258.24
2022-11-06	5177.42
2022-11-06	10076.52
2022-11-06	8878.9
2022-11-06	9055.41
2022-11-06	2823.77
2022-11-06	6224.72
2022-11-06	6047.29
2022-11-06	4045.46
2022-11-06	9433.04
2022-11-07	8727.02
2022-11-07	10418.64
2022-11-07	5816.06
2022-11-07	1853.35
2022-11-07	7405.26
2022-11-07	11308.85
2022-11-07	10120.12
2022-11-07	7381.2
2022-11-08	1643.9
2022-11-08	9073.06
2022-11-08	9844.44
2022-11-08	5287.85
2022-11-08	7212.0
2022-11-08	313.67
2022-11-08	7440.8
2022-11-10	3206.06
2022-11-10	5499.33
2022-11-10	9197.37
2022-11-10	7209.76
2022-11-10	5422.76
2022-11-12	387.67
2022-11-12	3842.67
2022-11-12	9832.26
2022-11-12	3700.27
2022-11-12	11798.62
2022-11-12	6946.9
2022-11-12	8010.38
2022-11-13	2308.38
2022-11-14	8448.3
2022-11-14	9977.58
2022-11-14	10484.61
2022-11-15	9059.25
2022-11-15	4157.78
2022-11-15	7155.52
2022-11-15	6327.11
2022-11-16	11438.64
2022-11-16	6265.63
2022-11-16	7410.45
2022-11-16	298.93
2022-11-16	11929.41
2022-11-16	5419.92
2022-11-17	3330.63
2022-11-17	7819.84
2022-11-17	8925.0
2022-11-17	1658.65
2022-11-17	2599.64
2022-11-17	6212.39
2022-11-17	3929.47
2022-11-17	11562.06
2022-11-17	5168.32
2022-11-18	8433.24
2022-11-18	2008.29
2022-11-18	4405.79
2022-11-18	11483.18
2022-11-18	478.76
2022-11-18	5018.77
2022-11-18	1722.09
2022-11-18	287.17
2022-11-19	6818.82
2022-11-19	198.18
2022-11-20	137.23
2022-11-20	11263.57
2022-11-20	10922.58
2022-11-20	4599.65
2022-11-20	1357.0
2022-11-20	1121.6
2022-11-20	10201.16
2022-11-20	6127.01
2022-11-21	5801.7
2022-11-21	7536.8
2022-11-21	8628.33
2022-11-21	716.89
2022-11-21	11994.72
2022-11-21	6381.4
2022-11-21	3488.72
2022-11-22	10964.21
2022-11-22	6142.88
2022-11-22	1736.95
2022-11-22	3124.98
2022-11-22	10856.6
2022-11-22	8785.46
2022-11-22	10125.97
2022-11-23	10412.76
2022-11-23	592.02
2022-11-24	9080.58
2022-11-24	11850.14
2022-11-24	7262.67
2022-11-24	5325.87
2022-11-24	2740.79
2022-11-25	4504.21
2022-11-26	576.9
2022-11-26	10489.27
2022-11-26	2620.56
2022-11-26	9997.18
2022-11-26	9004.02
2022-11-26	10779.5
2022-11-26	8344.89
2022-11-26	7864.06
2022-11-27	9739.86
2022-11-27	8259.38
2022-11-27	2863.27
2022-11-27	9118.12
2022-11-27	10470.43
2022-11-27	7629.22
2022-11-28	4945.15
2022-11-28	11706.87
2022-11-28	332.87
2022-11-28	10772.9
2022-11-28	8038.52
2022-11-28	9660.08
2022-11-28	7800.96
2022-11-28	6111.05
2022-11-28	2227.58
2022-11-28	99.54
2022-11-29	9050.89
2022-11-29	10510.23
2022-11-29	804.86
2022-11-29	10332.74
2022-11-29	10808.31
2022-11-29	7417.63
2022-11-29	1646.48
2022-11-29	2188.33
2022-11-29	2810.42
2022-11-29	10341.48
2022-11-30	11594.68
2022-11-30	5658.18
2022-11-30	5164.11
2022-11-30	5632.7
2022-11-30	10794.8
2022-12-01	8324.69
2022-12-01	4546.48
2022-12-03	8622.49
2022-12-03	3730.23
2022-12-03	6239.24
2022-12-03	11148.95
2022-12-03	11601.47
2022-12-03	3996.28
2022-12-03	8241.65
2022-12-03	773.42
2022-12-03	7278.26
2022-12-04	10549.06
2022-12-04	5607.55
2022-12-04	6268.52
2022-12-04	7742.61
2022-12-04	11365.6
2022-12-04	10759.31
2022-12-05	10297.59
2022-12-05	5143.02
2022-12-05	5413.21
2022-12-05	6021.54
2022-12-05	2432.14
2022-12-05	2562.88
2022-12-05	5574.78
2022-12-06	1072.06
2022-12-06	1987.3
2022-12-06	4494.96
2022-12-06	6633.66
2022-12-06	11308.09
2022-12-06	4892.2
2022-12-06	4685.93
2022-12-06	7304.82
2022-12-06	9034.39
2022-12-07	264.07
2022-12-07	3065.63
2022-12-07	8677.01
2022-12-08	555.12
2022-12-08	1143.33
2022-12-08	7562.66
2022-12-08	11320.04
2022-12-08	3470.47
2022-12-10	7084.0
2022-12-10	8113.14
2022-12-10	9508.81
2022-12-10	1198.77
2022-12-10	2779.73
2022-12-10	4395.95
2022-12-10	5626.92
2022-12-10	8957.1
2022-12-10	8787.37
2022-12-11	3745.8
2022-12-11	4347.45
2022-12-11	9474.14
2022-12-11	5305.84
2022-12-12	5126.4
2022-12-12	2399.88
2022-12-12	7073.18
2022-12-12	8320.82
2022-12-12	5644.07
2022-12-12	4627.75
2022-12-12	4081.14
2022-12-12	3618.06
2022-12-13	6083.56
2022-12-13	6375.16
2022-12-13	7073.48
2022-12-13	3163.01
2022-12-13	1513.15
2022-12-13	8952.94
2022-12-13	5758.88
2022-12-13	3959.02
2022-12-13	567.29
2022-12-14	9107.03
2022-12-14	6638.45
2022-12-15	11260.98
2022-12-15	983.21
2022-12-15	3908.04
2022-12-15	9891.38
2022-12-15	1454.01
2022-12-15	6615.1
2022-12-15	1869.49
2022-12-16	2158.34
2022-12-18	2029.88
2022-12-18	3493.87
2022-12-18	3941.7
2022-12-18	7481.52
2022-12-18	73.97
2022-12-18	2183.93
2022-12-18	10132.03
2022-12-19	6937.31
2022-12-19	4567.85
2022-12-19	171.17
2022-12-19	9215.59
2022-12-19	8408.11
2022-12-19	3624.88
2022-12-19	6512.27
2022-12-19	1353.09
2022-12-19	567.04
2022-12-19	1655.55
2022-12-20	3917.79
2022-12-20	257.8
2022-12-21	7795.52
2022-12-21	4583.43
2022-12-21	6407.75
2022-12-21	11596.04
2022-12-22	4400.45
2022-12-22	8263.24
2022-12-22	4719.95
2022-12-22	581.02
2022-12-22	5327.55
2022-12-22	5085.25
2022-12-23	5142.96
2022-12-23	3346.98
2022-12-23	2705.77
2022-12-23	3445.08
2022-12-23	2303.71
2022-12-23	5108.34
2022-12-23	1576.32
2022-12-23	925.83
2022-12-23	7902.26
2022-12-23	5432.39
2022-12-24	8730.82
2022-12-24	2070.64
2022-12-24	7767.86
2022-12-24	2581.37
2022-12-25	7248.63
2022-12-25	11831.2
2022-12-25	7015.17
2022-12-25	7214.58
2022-12-25	2285.26
2022-12-25	8170.92
2022-12-25	7603.1
2022-12-25	305.26
2022-12-26	284.63
2022-12-26	2821.07
2022-12-26	5666.73
2022-12-27	5178.97
2022-12-27	277.71
2022-12-28	6366.06
2022-12-28	6899.09
2022-12-28	8991.33
2022-12-28	4694.05
2022-12-28	788.92
2022-12-28	2566.09
2022-12-28	1505.69
2022-12-28	9742.97
2022-12-29	10847.7
2022-12-29	8425.02
2022-12-29	8607.88
2022-12-29	8952.64
2022-12-29	548.98
2022-12-29	8929.11
2022-12-29	2894.12
2022-12-29	4615.4
2022-12-30	6185.02
2022-12-30	10379.07
2022-12-30	4826.86
2022-12-30	7602.87
2022-12-30	10302.12
2022-12-30	2454.81
2022-12-30	5197.26
2022-12-30	7678.91
2022-12-30	5582.82
2022-12-31	11016.9
2023-01-01	9301.77
2023-01-01	10270.45
2023-01-01	1280.2
2023-01-01	1635.45
2023-01-01	101.88
2023-01-01	385.1
2023-01-01	8339.86
2023-01-01	1388.87
2023-01-02	9857.41
2023-01-02	7015.8
2023-01-02	5548.57
2023-01-02	8206.59
2023-01-03	9276.23
2023-01-03	7147.14
2023-01-03	3824.03
2023-01-03	8483.49
2023-01-03	5276.53
2023-01-03	6086.58
2023-01-03	1083.56
2023-01-03	8913.64
2023-01-04	10411.76
2023-01-04	4711.73
2023-01-04	8608.55
2023-01-04	837.9
2023-01-04	9783.17
2023-01-04	8362.1
2023-01-04	4970.9
2023-01-04	2875.09
2023-01-04	7226.45
2023-01-05	8107.04
2023-01-05	1543.97
2023-01-05	8873.0
2023-01-06	7265.29
2023-01-06	1941.77
2023-01-06	6417.54
2023-01-06	6056.0
2023-01-06	11694.47
2023-01-07	11405.34
2023-01-08	2994.47
2023-01-08	9645.34
2023-01-08	6223.54
2023-01-08	3449.07
2023-01-08	2979.56
2023-01-08	9358.48
2023-01-08	7807.59
2023-01-09	3399.7
2023-01-10	585.7
2023-01-10	7245.31
2023-01-10	9564.02
2023-01-10	4687.97
2023-01-10	1070.78
2023-01-10	10805.49
2023-01-11	2297.95
2023-01-11	11771.24
2023-01-11	2982.26
2023-01-11	611.78
2023-01-11	10567.14
2023-01-11	2728.57
2023-01-11	3693.42
2023-01-11	8042.38
2023-01-11	11949.72
2023-01-11	5001.3
2023-01-12	7309.66
2023-01-13	7802.02
2023-01-13	7603.68
2023-01-13	10402.81
2023-01-13	7036.67
2023-01-13	11755.31
2023-01-13	1030.54
2023-01-13	7641.16
2023-01-13	5744.74
2023-01-13	881.68
2023-01-13	9540.17
2023-01-14	7172.96
2023-01-14	11423.86
2023-01-14	346.92
2023-01-14	7895.42
2023-01-15	519.05
2023-01-15	11591.69
2023-01-15	3534.07
2023-01-15	10593.55
2023-01-15	11981.75
2023-01-15	109.9
2023-01-15	333.2
2023-01-15	272.31
2023-01-15	8099.28
2023-01-15	575.09
2023-01-16	225.27
2023-01-16	5353.18
2023-01-16	7367.97
2023-01-16	7431.62
2023-01-16	7282.97
2023-01-17	3126.42
2023-01-17	2215.82
2023-01-17	5686.34
2023-01-17	4141.05
2023-01-17	10912.37
2023-01-18	10337.48
2023-01-18	11776.29
2023-01-18	4286.92
